Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Metabolism of proteins Homo sapiens R-HSA-392499	5/1074	0.6285281705181178	0.771187525010717	0	0	0.927133080596721	0.4305368959563512	PCNA;CDCA8;GCNT4;VAMP2;AURKA
Reactome_2016	Biological oxidations Homo sapiens R-HSA-211859	1/199	0.6330305302852147	0.7741652058897871	0	0	1.0051015202530351	0.4595692288153314	CYP39A1
Reactome_2016	Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	2/432	0.6394430008103591	0.7794517624256992	0	0	0.92406264831514	0.4132018142322332	AGTR1;EGFR
Reactome_2016	Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	3/659	0.644580198524997	0.7831544431590356	0	0	0.9072793562987176	0.3984371993824251	CYP39A1;BDH2;PRKD1
Reactome_2016	Immune System Homo sapiens R-HSA-168256	7/1547	0.6628845814502825	0.802744978150146	0	0	0.8973607038123167	0.3689537921080302	TRIM2;KLHL21;LIFR;KPNA2;OSBPL1A;MID1;EGFR
Reactome_2016	Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	1/217	0.6650085743924802	0.802744978150146	0	0	0.9205013093901984	0.3755234288642614	BDH2
Reactome_2016	Chromatin organization Homo sapiens R-HSA-4839726	1/226	0.6799469058224439	0.8057563777199607	0	0	0.8832772166105499	0.3407158512914232	SMARCA2
Reactome_2016	Chromatin modifying enzymes Homo sapiens R-HSA-3247509	1/226	0.6799469058224439	0.8057563777199607	0	0	0.8832772166105499	0.3407158512914232	SMARCA2
Reactome_2016	Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	1/233	0.6911079624436063	0.8057563777199607	0	0	0.8563218390804598	0.3163760043404945	EGFR
Reactome_2016	GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	1/235	0.6942254521812744	0.8057563777199607	0	0	0.8489165155831823	0.3098193084920823	EGFR
Reactome_2016	SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	1/235	0.6942254521812744	0.8057563777199607	0	0	0.8489165155831823	0.3098193084920823	EGFR
Reactome_2016	SOS-mediated signalling Homo sapiens R-HSA-112412	1/235	0.6942254521812744	0.8057563777199607	0	0	0.8489165155831823	0.3098193084920823	EGFR
Reactome_2016	SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	1/235	0.6942254521812744	0.8057563777199607	0	0	0.8489165155831823	0.3098193084920823	EGFR
Reactome_2016	RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	1/235	0.6942254521812744	0.8057563777199607	0	0	0.8489165155831823	0.3098193084920823	EGFR
Reactome_2016	FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	1/236	0.6957724957219605	0.8057563777199607	0	0	0.8452611218568665	0.3066037188042952	EGFR
Reactome_2016	FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	1/236	0.6957724957219605	0.8057563777199607	0	0	0.8452611218568665	0.3066037188042952	EGFR
Reactome_2016	FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	1/236	0.6957724957219605	0.8057563777199607	0	0	0.8452611218568665	0.3066037188042952	EGFR
Reactome_2016	FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	1/236	0.6957724957219605	0.8057563777199607	0	0	0.8452611218568665	0.3066037188042952	EGFR
Reactome_2016	ARMS-mediated activation Homo sapiens R-HSA-170984	1/239	0.7003672839686657	0.8057563777199607	0	0	0.8344792462439521	0.2972001091279682	EGFR
Reactome_2016	Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	1/239	0.7003672839686657	0.8057563777199607	0	0	0.8344792462439521	0.2972001091279682	EGFR
Reactome_2016	Frs2-mediated activation Homo sapiens R-HSA-170968	1/240	0.7018835601138744	0.8057563777199607	0	0	0.8309454376399983	0.2941445120731517	EGFR
Reactome_2016	MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	1/241	0.7033922394786386	0.8057563777199607	0	0	0.8274410774410774	0.2911273584277086	EGFR
Reactome_2016	Prolonged ERK activation events Homo sapiens R-HSA-169893	1/242	0.7048933597573993	0.8057563777199607	0	0	0.8239657990695335	0.2881480499375016	EGFR
Reactome_2016	Signaling by Leptin Homo sapiens R-HSA-2586552	1/243	0.7063869584837189	0.8057563777199607	0	0	0.8205192420068453	0.2852059996957823	EGFR
Reactome_2016	Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	1/245	0.7093517402446249	0.8058874711705998	0	0	0.8137108792846498	0.2794313819539435	EGFR
Reactome_2016	Signalling to RAS Homo sapiens R-HSA-167044	1/246	0.7108229973595908	0.8058874711705998	0	0	0.8103483817769532	0.276597695305975	EGFR
Reactome_2016	VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	1/248	0.7137434279293841	0.8067463594474553	0	0	0.8037050668629616	0.2710348467798397	EGFR
Reactome_2016	Interleukin-2 signaling Homo sapiens R-HSA-451927	1/252	0.7194969722870609	0.8099463306262548	0	0	0.7907360457161254	0.2603126474157279	EGFR
Reactome_2016	Signalling to ERKs Homo sapiens R-HSA-187687	1/253	0.7209173773938783	0.8099463306262548	0	0	0.7875581208914543	0.2577132288378451	EGFR
Reactome_2016	Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	1/260	0.7306627893732508	0.817503436181804	0	0	0.765999765999766	0.2403731977710985	KLHL21
Reactome_2016	Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	1/261	0.7320272055890684	0.817503436181804	0	0	0.763014763014763	0.238012993638906	EGFR
Reactome_2016	NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	1/266	0.738747316125365	0.8204607391360852	0	0	0.7484276729559748	0.2266234078508183	EGFR
Reactome_2016	Adaptive Immune System Homo sapiens R-HSA-1280218	3/762	0.7390745532164199	0.8204607391360852	0	0	0.7799600668269426	0.2358259797247296	KLHL21;OSBPL1A;EGFR
Reactome_2016	MAPK family signaling cascades Homo sapiens R-HSA-5683057	1/284	0.7615870908484772	0.8347074581725499	0	0	0.7001820323375094	0.1906950986258781	EGFR
Reactome_2016	IRS-mediated signalling Homo sapiens R-HSA-112399	1/284	0.7615870908484772	0.8347074581725499	0	0	0.7001820323375094	0.1906950986258781	EGFR
Reactome_2016	Insulin receptor signalling cascade Homo sapiens R-HSA-74751	1/287	0.7651965885183455	0.8347074581725499	0	0	0.6927315109133291	0.1853905385809731	EGFR
Reactome_2016	IGF1R signaling cascade Homo sapiens R-HSA-2428924	1/288	0.7663876903684957	0.8347074581725499	0	0	0.6902826171118854	0.1836615038360822	EGFR
Reactome_2016	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	1/288	0.7663876903684957	0.8347074581725499	0	0	0.6902826171118854	0.1836615038360822	EGFR
Reactome_2016	IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	1/288	0.7663876903684957	0.8347074581725499	0	0	0.6902826171118854	0.1836615038360822	EGFR
Reactome_2016	FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	1/289	0.767572810062157	0.8347074581725499	0	0	0.6878507295173962	0.1819516076757358	EGFR
Reactome_2016	Signaling by Wnt Homo sapiens R-HSA-195721	1/295	0.7745595594015575	0.8398567315604097	0	0	0.6736068164639594	0.1720800834274138	WLS
Reactome_2016	Signaling by GPCR Homo sapiens R-HSA-372790	5/1293	0.7823743486564432	0.845871397243053	0	0	0.7605426610003269	0.1866538600753497	GNAL;PTCH1;PTCH2;AGTR1;EGFR
Reactome_2016	Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	1/305	0.7857449864248863	0.8470603466372328	0	0	0.6511164274322169	0.156999135880388	KLHL21
Reactome_2016	Signaling by Insulin receptor Homo sapiens R-HSA-74752	1/311	0.792190642907141	0.8483398806842881	0	0	0.6383186705767351	0.148698380372764	EGFR
Reactome_2016	VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	1/320	0.8015008444314292	0.8483398806842881	0	0	0.6200246983946044	0.1371924020842562	EGFR
Reactome_2016	Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	1/323	0.8045115248101832	0.8483398806842881	0	0	0.6141539619800489	0.133590761961095	AGTR1
Reactome_2016	Signaling by SCF-KIT Homo sapiens R-HSA-1433557	1/325	0.8064934843181244	0.8483398806842881	0	0	0.6103005362264622	0.1312509040089776	EGFR
Reactome_2016	Signaling by VEGF Homo sapiens R-HSA-194138	1/328	0.809429181545872	0.8483398806842881	0	0	0.6046087789207055	0.1278300119944724	EGFR
Reactome_2016	Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	1/329	0.8103979148349937	0.8483398806842881	0	0	0.6027346637102735	0.1267128475106518	EGFR
Reactome_2016	Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	1/329	0.8103979148349937	0.8483398806842881	0	0	0.6027346637102735	0.1267128475106518	EGFR
Reactome_2016	Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	1/329	0.8103979148349937	0.8483398806842881	0	0	0.6027346637102735	0.1267128475106518	EGFR
Reactome_2016	Signaling by ERBB4 Homo sapiens R-HSA-1236394	1/330	0.8113617727294461	0.8483398806842881	0	0	0.6008719412974732	0.1256070169226564	EGFR
Reactome_2016	Signaling by FGFR4 Homo sapiens R-HSA-5654743	1/332	0.8132749591038937	0.8483398806842881	0	0	0.5971802618328298	0.1234288136501913	EGFR
Reactome_2016	Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	1/332	0.8132749591038937	0.8483398806842881	0	0	0.5971802618328298	0.1234288136501913	EGFR
Reactome_2016	Signaling by FGFR3 Homo sapiens R-HSA-5654741	1/333	0.8142243358846519	0.8483398806842881	0	0	0.5953511013751978	0.1223561737813695	EGFR
Reactome_2016	Signaling by FGFR1 Homo sapiens R-HSA-5654736	1/336	0.8170438874523874	0.8489063231747647	0	0	0.5899291421679481	0.1192025382658096	EGFR
Reactome_2016	Downstream signal transduction Homo sapiens R-HSA-186763	1/341	0.8216492920987581	0.8513199609801023	0	0	0.5811051693404634	0.1141532448744096	EGFR
Reactome_2016	DAP12 signaling Homo sapiens R-HSA-2424491	1/344	0.824357248383705	0.8517597053936896	0	0	0.5759342698118208	0.1112424466891852	EGFR
Reactome_2016	DAP12 interactions Homo sapiens R-HSA-2172127	1/359	0.8372983468686528	0.8614868997104358	0	0	0.5513797189774844	0.0979111566281307	EGFR
Reactome_2016	Signaling by FGFR2 Homo sapiens R-HSA-5654738	1/361	0.8389509095558418	0.8614868997104358	0	0	0.5482603815937149	0.0962762143293143	EGFR
Reactome_2016	Signaling by PDGF Homo sapiens R-HSA-186797	1/364	0.8413986443361361	0.8614868997104358	0	0	0.5436458246375602	0.0938820447069887	EGFR
Reactome_2016	Signaling by FGFR Homo sapiens R-HSA-190236	1/366	0.8430099688855471	0.8614868997104358	0	0	0.5406115954061159	0.0923237537242842	EGFR
Reactome_2016	NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	1/374	0.8492947873745175	0.8655381303024453	0	0	0.5288000649930945	0.0863789278517463	EGFR
Reactome_2016	Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	1/395	0.8646319031879636	0.8787675746297287	0	0	0.5000769112444239	0.0727368908827267	EGFR
Reactome_2016	Olfactory Signaling Pathway Homo sapiens R-HSA-381753	1/418	0.8796606214600934	0.8904354835939468	0	0	0.4719376014340043	0.0605114160819505	GNAL
Reactome_2016	Membrane Trafficking Homo sapiens R-HSA-199991	1/420	0.8808865776036631	0.8904354835939468	0	0	0.4696367011402811	0.0595623340494084	VAMP2
Reactome_2016	Signalling by NGF Homo sapiens R-HSA-166520	1/450	0.897858980257105	0.9051389179348652	0	0	0.4375829565139142	0.047146176929255	EGFR
Reactome_2016	Vesicle-mediated transport Homo sapiens R-HSA-5653656	1/492	0.9176690522337636	0.9226160552107652	0	0	0.3992881976588697	0.0343062282009996	VAMP2
Reactome_2016	GPCR downstream signaling Homo sapiens R-HSA-388396	2/983	0.9603932408262928	0.9629749430865786	0	0	0.3935800619942166	0.0159055355733955	GNAL;AGTR1
Reactome_2016	Innate Immune System Homo sapiens R-HSA-168249	1/807	0.9839006082318976	0.9839006082318976	0	0	0.2392911747750457	0.0038837902688905	EGFR
