Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Dilated ventricles (finding)	2/204	0.0922833915179302	0.19061777491906	0	0	4.073432343234323	9.706545652223769	CRB2;PTCH1
DisGeNET	Myocardial Infarction	5/966	0.0924827105419804	0.19061777491906	0	0	2.1955139322465023	5.226933710910884	HPSE2;LAMA3;LIFR;MET;NR3C2
DisGeNET	Cognitive delay	5/966	0.0924827105419804	0.19061777491906	0	0	2.1955139322465023	5.226933710910884	PCNA;PTCH1;DMD;SMARCA2;FAM126A
DisGeNET	Squamous cell carcinoma of skin	2/205	0.0930486614402728	0.19061777491906	0	0	4.05316091954023	9.62476838242684	PCNA;PTCH1
DisGeNET	Thymoma	2/205	0.0930486614402728	0.19061777491906	0	0	4.05316091954023	9.62476838242684	RUNX3;MET
DisGeNET	Embryonal Carcinoma	2/205	0.0930486614402728	0.19061777491906	0	0	4.05316091954023	9.62476838242684	PCNA;PTCH1
DisGeNET	Flat occiput	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	PTCH1
DisGeNET	Sense of smell impaired	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	GNAL
DisGeNET	Gowers sign present	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	DMD
DisGeNET	Subependymal Giant Cell Astrocytoma	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	MET
DisGeNET	Talipes foot deformities	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	LIFR
DisGeNET	Myofibrillar Myopathy	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	DMD
DisGeNET	Orbital separation diminished	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	PTCH1
DisGeNET	Dislocations	1/39	0.0930924017046572	0.19061777491906	0	0	10.693877551020408	25.38900533231373	SMARCA2
DisGeNET	Language Delay	2/206	0.0938158179234975	0.1918706383215407	0	0	4.033088235294118	9.543987931843056	THRB;DMD
DisGeNET	Polycythemia Vera	2/207	0.0945848472510804	0.1932137022231097	0	0	4.013211382113822	9.464187818681536	NFIB;MET
DisGeNET	Constipation	2/208	0.0953557356955227	0.1934271770163994	0	0	3.993527508090615	9.385351911212885	THRB;HPSE2
DisGeNET	Talipes	1/40	0.0953640965755271	0.1934271770163994	0	0	10.419152276295131	24.485561288951835	LIFR
DisGeNET	Xeroderma pigmentosum, group A	1/40	0.0953640965755271	0.1934271770163994	0	0	10.419152276295131	24.485561288951835	PCNA
DisGeNET	Islet Cell Tumor	1/40	0.0953640965755271	0.1934271770163994	0	0	10.419152276295131	24.485561288951835	PCNA
DisGeNET	AIDS Dementia Complex	1/40	0.0953640965755271	0.1934271770163994	0	0	10.419152276295131	24.485561288951835	PCNA
DisGeNET	Decreased motor nerve conduction velocity	1/40	0.0953640965755271	0.1934271770163994	0	0	10.419152276295131	24.485561288951835	FAM126A
DisGeNET	Secondary malignant neoplasm of lymph node	6/1271	0.0957901900230744	0.1940625757829069	0	0	2.014193316564858	4.7244817720513845	CCNB1;PCNA;PTCH1;AMOTL1;RUNX3;MET
DisGeNET	Smoking Behaviors	2/209	0.0961284696354655	0.194518785615295	0	0	3.9740338164251208	9.30746441383207	PTCH1;ETV5
DisGeNET	Neurofibromatosis 1	2/210	0.0969030354960367	0.1958557239167839	0	0	3.954727564102564	9.230509860987295	PTCH1;SPRY1
DisGeNET	Gestational Trophoblastic Neoplasms	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	ZFP36L2
DisGeNET	Microcalcification	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	DMD
DisGeNET	Cloudy cornea	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	LIFR
DisGeNET	Corneal stromal opacities	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	LIFR
DisGeNET	Prolymphocytic Leukemia	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	WLS
DisGeNET	Dysphasia	1/41	0.0976302146847681	0.1959439547932336	0	0	10.158163265306122	23.633660200289185	SMARCA2
DisGeNET	Speech Delay	2/213	0.0992375896055413	0.1974851994126185	0	0	3.897906793048973	9.005093987968591	THRB;DMD
DisGeNET	Increased size of skull	2/213	0.0992375896055413	0.1974851994126185	0	0	3.897906793048973	9.005093987968591	PTCH1;PTCH2
DisGeNET	Big calvaria	2/213	0.0992375896055413	0.1974851994126185	0	0	3.897906793048973	9.005093987968591	PTCH1;PTCH2
DisGeNET	Carcinoid Tumor	2/213	0.0992375896055413	0.1974851994126185	0	0	3.897906793048973	9.005093987968591	PCNA;WLS
DisGeNET	Epiretinal Membrane	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	MET
DisGeNET	Arrhythmogenic Right Ventricular Dysplasia	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	MET
DisGeNET	Nail Diseases	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	LAMA3
DisGeNET	Clear Cell Sarcoma of Soft Tissue	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	MET
DisGeNET	Defective tooth enamel	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	LIFR
DisGeNET	Dyskeratosis Congenita	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	HPSE2
DisGeNET	Dystrophic tooth enamel	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	LIFR
DisGeNET	EMG: myopathic abnormalities	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	DMD
DisGeNET	Rat Adrenal Gland Pheochromocytoma	1/42	0.0998907694703361	0.1974851994126185	0	0	9.909905425584869	22.829231064333683	PTCH2
DisGeNET	Precancerous Conditions	3/446	0.100336024894875	0.1978486252554243	0	0	2.810671917775323	6.462382534383742	PCNA;RUNX3;MET
DisGeNET	Liver carcinoma	13/3593	0.1007440469489893	0.1978486252554243	0	0	1.606598218330062	3.687419514674263	PCNA;THRB;PTCH1;LIFR;SMARCA2;RUNX3;FAM126A;NR3C2;SCPEP1;CCNB1;SPRY1;MET;WLS
DisGeNET	Restenosis	2/215	0.1008028720274707	0.1978486252554243	0	0	3.8609154929577465	8.859212024810814	CCNB1;PCNA
DisGeNET	Skeletal muscle atrophy	2/215	0.1008028720274707	0.1978486252554243	0	0	3.8609154929577465	8.859212024810814	DMD;LIMS2
DisGeNET	Neurogenic muscle atrophy, especially in the lower limbs	2/215	0.1008028720274707	0.1978486252554243	0	0	3.8609154929577465	8.859212024810814	DMD;LIMS2
DisGeNET	Increased head circumference	2/215	0.1008028720274707	0.1978486252554243	0	0	3.8609154929577465	8.859212024810814	PTCH1;PTCH2
DisGeNET	Alopecia	2/216	0.1015881472155216	0.1978486252554243	0	0	3.842679127725857	8.78754780712842	SMARCA2;NR3C2
DisGeNET	Carcinoma	2/216	0.1015881472155216	0.1978486252554243	0	0	3.842679127725857	8.78754780712842	RUNX3;MET
DisGeNET	Non-Small Cell Lung Carcinoma	9/2243	0.1018808543309842	0.1978486252554243	0	0	1.7407690460073804	3.975831626833745	CCNB1;PCNA;EFNB3;PTCH1;SMARCA2;RUNX3;MET;ETV5;WLS
DisGeNET	Gemistocytic astrocytoma	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	MET
DisGeNET	Thin dental enamel	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	LAMA3
DisGeNET	Hyponatremia	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	NR3C2
DisGeNET	Yolk Sac Tumor	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	RUNX3
DisGeNET	Becker Muscular Dystrophy	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	DMD
DisGeNET	Non-small cell lung cancer metastatic	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	MET
DisGeNET	Defective enamel matrix	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	LAMA3
DisGeNET	Dysplasia of tooth enamel	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	LAMA3
DisGeNET	Pulmonary Cystic Fibrosis	1/43	0.1021457742794159	0.1978486252554243	0	0	9.673469387755102	22.068611238785657	ETV5
DisGeNET	Severe Combined Immunodeficiency	2/217	0.1023751607426323	0.1978486252554243	0	0	3.824612403100775	8.716716836108898	PCNA;THRB
DisGeNET	synovial sarcoma	2/217	0.1023751607426323	0.1978486252554243	0	0	3.824612403100775	8.716716836108898	SMARCA2;MET
DisGeNET	Tumoral calcinosis	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	DMD
DisGeNET	Amelogenesis Imperfecta	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	LAMA3
DisGeNET	Autonomic nervous system disorders	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	LIFR
DisGeNET	Birth Weight	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	PTCH1
DisGeNET	CARCINOMA OF VULVA	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	CCNB1
DisGeNET	Muscle damage	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	DMD
DisGeNET	Osteosclerosis	1/44	0.1043952424647777	0.2001781683828513	0	0	9.448030374940672	21.34849709415977	DMD
DisGeNET	Delayed speech and language development	2/220	0.1047465001681053	0.2006280404110703	0	0	3.771406727828746	8.509093614113079	THRB;DMD
DisGeNET	Cholangiocarcinoma	3/455	0.1049387109909357	0.2007726172462841	0	0	2.7534362643569947	6.207288352792487	CCNB1;MET;WLS
DisGeNET	Status Epilepticus	2/221	0.1055403360927836	0.2008974832935899	0	0	3.7539954337899535	8.441467129790793	DMD;SMARCA2
DisGeNET	RENAL ADYSPLASIA	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	SPRY1
DisGeNET	HYDATIDIFORM MOLE, RECURRENT, 1	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	HPSE2
DisGeNET	Leukemia, Plasma Cell	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	PCNA
DisGeNET	Liposarcoma, Dedifferentiated	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	MET
DisGeNET	Tall stature	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	PTCH1
DisGeNET	Inherited neuropathies	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	LRIG3
DisGeNET	LATERAL MENINGOCELE SYNDROME	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	DMD
DisGeNET	Malignant Central Nervous System Neoplasm	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	MAML2
DisGeNET	Panhypopituitarism	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	PTCH1
DisGeNET	Peripheral axonal neuropathy	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	TRIM2
DisGeNET	Diminished sweating	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	LIFR
DisGeNET	Distal Muscular Dystrophies	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	DMD
DisGeNET	Purpura	1/45	0.1066391873529346	0.2008974832935899	0	0	9.232838589981448	20.665901611884028	MET
DisGeNET	Asthma	6/1313	0.1077152101118822	0.2027025835803473	0	0	1.945085901092022	4.334165820306603	PCNA;PTCH1;ADAM33;LIFR;RUNX3;MET
DisGeNET	Severe mental retardation (I.Q. 20-34)	2/224	0.1079318309204139	0.2028882504733464	0	0	3.702702702702703	8.2431620580209	DMD;SMARCA2
DisGeNET	Gastrointestinal Carcinoid Tumor	2/225	0.108732282094746	0.203151060035523	0	0	3.685911808669656	8.178546402117632	PCNA;RUNX3
DisGeNET	Thrombasthenia	1/46	0.1088776222085674	0.203151060035523	0	0	9.02721088435374	20.01811780873028	HPSE2
DisGeNET	Hypohidrosis	1/46	0.1088776222085674	0.203151060035523	0	0	9.02721088435374	20.01811780873028	LIFR
DisGeNET	Abnormality of dental enamel	1/46	0.1088776222085674	0.203151060035523	0	0	9.02721088435374	20.01811780873028	LIFR
DisGeNET	Early gastric cancer	1/46	0.1088776222085674	0.203151060035523	0	0	9.02721088435374	20.01811780873028	PCNA
DisGeNET	Pyloric Stenosis	1/46	0.1088776222085674	0.203151060035523	0	0	9.02721088435374	20.01811780873028	LAMA3
DisGeNET	B-Cell Lymphomas	4/730	0.1088984170655536	0.203151060035523	0	0	2.302551203736974	5.1055383906282135	CCNB1;PCNA;EFNB3;ETV5
DisGeNET	Mental and motor retardation	5/1021	0.110391686716283	0.2057136523857061	0	0	2.070647419072616	4.563128061026479	PCNA;PTCH1;DMD;SMARCA2;FAM126A
DisGeNET	LIMB-MAMMARY SYNDROME	1/47	0.1111105603036554	0.2057766451161876	0	0	8.830523513753327	19.4026870705364	DMD
DisGeNET	Lower limb muscle weakness	1/47	0.1111105603036554	0.2057766451161876	0	0	8.830523513753327	19.4026870705364	FAM126A
DisGeNET	Muscular Atrophy	1/47	0.1111105603036554	0.2057766451161876	0	0	8.830523513753327	19.4026870705364	DMD
DisGeNET	Colonic Polyps	1/47	0.1111105603036554	0.2057766451161876	0	0	8.830523513753327	19.4026870705364	RUNX3
DisGeNET	Peripheral demyelinating neuropathy	1/47	0.1111105603036554	0.2057766451161876	0	0	8.830523513753327	19.4026870705364	DMD
DisGeNET	Neurogenic Muscular Atrophy	2/228	0.1111433158796152	0.2057766451161876	0	0	3.636430678466077	7.989001019548246	DMD;LIMS2
DisGeNET	Epilepsies, Partial	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	NR3C2
DisGeNET	Mental Retardation, X-Linked 1	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	DMD
DisGeNET	keratoacanthoma	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	PCNA
DisGeNET	Barrett Epithelium	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	PTCH1
DisGeNET	Paresthesia	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	LIFR
DisGeNET	contracture of elbow	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	LIFR
DisGeNET	Decreased muscle mass	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	TRIM2
DisGeNET	Embryonal Neoplasm	1/48	0.1133380148369131	0.2080484370538853	0	0	8.642205818497612	18.81737166641443	CCNB1
DisGeNET	Chronic myeloproliferative disorder	2/233	0.1151932180147547	0.2096658210108163	0	0	3.5568181818181817	7.686797709159083	PTCH2;RUNX3
DisGeNET	Promyelocytic leukemia	2/233	0.1151932180147547	0.2096658210108163	0	0	3.5568181818181817	7.686797709159083	CCNB1;PCNA
DisGeNET	Down Syndrome	3/475	0.1154626576113637	0.2096658210108163	0	0	2.6340605842048324	5.686431356735092	HPSE2;NFIB;PTCH1
DisGeNET	Sparse body hair	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	LAMA3
DisGeNET	Abnormality of vision	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	LIFR
DisGeNET	Airway Obstruction	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	ADAM33
DisGeNET	Low anterior hairline	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	SMARCA2
DisGeNET	Malignant hyperpyrexia due to anesthesia	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	DMD
DisGeNET	cardiac event	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	NR3C2
DisGeNET	Congenital absence of germinal epithelium of testes	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	ETV5
DisGeNET	Dental Enamel Hypoplasia	1/49	0.1155599990222406	0.2096658210108163	0	0	8.46173469387755	18.26013079359792	LAMA3
DisGeNET	Tumor Initiation	2/234	0.1160078131753534	0.2102565212451085	0	0	3.541307471264368	7.628322403441009	PCNA;MET
DisGeNET	Endometriosis	4/749	0.1167184994568261	0.2107966958657135	0	0	2.2416107382550337	4.814957966965166	CCNB1;PCNA;MET;NR3C2
DisGeNET	Alzheimer's Disease	8/1982	0.1172948924037981	0.2107966958657135	0	0	1.734549138804458	3.717249932321266	PCNA;SV2A;NFIB;PTCH1;LIFR;DMD;MET;NR3C2
DisGeNET	Uveal melanoma	2/236	0.1176415196220714	0.2107966958657135	0	0	3.5106837606837606	7.51326082513572	PCNA;MET
DisGeNET	Single transverse palmar crease	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	LIFR
DisGeNET	Giant Cell Tumors	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	MET
DisGeNET	Hepatitis D Infection	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	PCNA
DisGeNET	stage, prostate cancer	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	MET
DisGeNET	Advanced bone age	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	PTCH1
DisGeNET	Li-Fraumeni Syndrome	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	PCNA
DisGeNET	Lymphedema	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	MET
DisGeNET	Atypical Ductal Breast Hyperplasia	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	DMD
DisGeNET	Calcinosis	1/50	0.1177765260040411	0.2107966958657135	0	0	8.28862973760933	17.7290996615035	DMD
DisGeNET	Cardiomyopathies	3/480	0.1181552270790639	0.2112546679584095	0	0	2.6057808109193097	5.565312093553977	DMD;LIMS2;NR3C2
DisGeNET	Cognition Disorders	2/237	0.1184606065022767	0.2115807302013665	0	0	3.495567375886525	7.456656266800984	DMD;MET
DisGeNET	Hepatitis B, Chronic	2/238	0.1192811662769016	0.2125424174521072	0	0	3.4805790960451977	7.400657287256659	PCNA;RUNX3
DisGeNET	Tardive Dyskinesia	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	GNAL
DisGeNET	Tachycardia, Ventricular	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	MET
DisGeNET	Abnormality of the ribs	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	PTCH1
DisGeNET	Malignant neoplasm of female breast	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	PCNA
DisGeNET	Breast Diseases	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	PCNA
DisGeNET	Convex nasal ridge	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	THRB
DisGeNET	Drug-induced tardive dyskinesia	1/51	0.1199876089220907	0.2125424174521072	0	0	8.122448979591837	17.22257115519733	GNAL
DisGeNET	Allergic disposition	2/240	0.1209266562339864	0.2137655177003665	0	0	3.450980392156863	7.290441318878535	ADAM33;MET
DisGeNET	Pituitary Diseases	2/240	0.1209266562339864	0.2137655177003665	0	0	3.450980392156863	7.290441318878535	CCNB1;NR3C2
DisGeNET	Meningioma, benign, no ICD-O subtype	2/241	0.1217515623867383	0.2142430261954662	0	0	3.436366806136681	7.236207353791985	PCNA;RUNX3
DisGeNET	Flexion contracture - elbow	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	LIFR
DisGeNET	Gait, Unsteady	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	PCNA
DisGeNET	Invasive Lobular Breast Carcinoma	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	ADAM33
DisGeNET	Lymphocytic infiltration	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	PCNA
DisGeNET	Carcinomatosis of peritoneal cavity	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	MET
DisGeNET	Congenital absence of kidney	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	SPRY1
DisGeNET	Endocrine System Diseases	1/52	0.1221932608707862	0.2142430261954662	0	0	7.962785114045618	16.738979733033663	DMD
DisGeNET	Autoimmune Diseases	5/1060	0.1240631744656085	0.2169947375762061	0	0	1.9899947340705637	4.153048109710309	PTCH1;RUNX3;ETV5;WLS;NR3C2
DisGeNET	Rous Sarcoma	1/53	0.1243934949128716	0.2169947375762061	0	0	7.809262166405023	16.276887238960814	DMD
DisGeNET	granulosa cell tumor	1/53	0.1243934949128716	0.2169947375762061	0	0	7.809262166405023	16.276887238960814	RUNX3
DisGeNET	Thrombocytopenia due to platelet alloimmunization	1/53	0.1243934949128716	0.2169947375762061	0	0	7.809262166405023	16.276887238960814	RUNX3
DisGeNET	NEUROTICISM	1/53	0.1243934949128716	0.2169947375762061	0	0	7.809262166405023	16.276887238960814	NR3C2
DisGeNET	Infection	3/492	0.1247140174697252	0.2173334448307267	0	0	2.5402688944002088	5.288159104688972	PCNA;NFIB;RUNX3
DisGeNET	Kidney Neoplasm	2/246	0.1258972286443056	0.2189517019900967	0	0	3.3650956284153004	6.973451834282437	PTCH1;MET
DisGeNET	Leukopenia	2/246	0.1258972286443056	0.2189517019900967	0	0	3.3650956284153004	6.973451834282437	MET;WLS
DisGeNET	Hemophilia, NOS	1/54	0.1265883240687765	0.2192667848925433	0	0	7.661532537543319	15.834970375184442	HPSE2
DisGeNET	Action Tremor	1/54	0.1265883240687765	0.2192667848925433	0	0	7.661532537543319	15.834970375184442	FAM126A
DisGeNET	Malignant neoplasm of nasopharynx	1/54	0.1265883240687765	0.2192667848925433	0	0	7.661532537543319	15.834970375184442	WLS
DisGeNET	Congenital ichthyosis	1/54	0.1265883240687765	0.2192667848925433	0	0	7.661532537543319	15.834970375184442	DMD
DisGeNET	FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	2/249	0.1284011130015267	0.2217122088607104	0	0	3.323717948717949	6.822250896314676	CCNB1;PCNA
DisGeNET	Bone Diseases, Developmental	1/55	0.1287777613922166	0.2217122088607104	0	0	7.519274376417234	15.412009607623004	WLS
DisGeNET	Russell-Silver syndrome	1/55	0.1287777613922166	0.2217122088607104	0	0	7.519274376417234	15.412009607623004	PCNA
DisGeNET	Epilepsy, Generalized	1/55	0.1287777613922166	0.2217122088607104	0	0	7.519274376417234	15.412009607623004	SV2A
DisGeNET	Osteoporosis, Postmenopausal	1/55	0.1287777613922166	0.2217122088607104	0	0	7.519274376417234	15.412009607623004	DMD
DisGeNET	Adenosquamous carcinoma	1/55	0.1287777613922166	0.2217122088607104	0	0	7.519274376417234	15.412009607623004	MAML2
DisGeNET	Colonic Neoplasms	4/778	0.1291232211545485	0.2217122088607104	0	0	2.1543646781260533	4.4099589190495605	CCNB1;PCNA;RUNX3;MET
DisGeNET	Renal carcinoma	3/500	0.129160251906065	0.2217122088607104	0	0	2.498351813005694	5.113380110281715	PCNA;THRB;MET
DisGeNET	Adult T-Cell Lymphoma/Leukemia	3/500	0.129160251906065	0.2217122088607104	0	0	2.498351813005694	5.113380110281715	CCNB1;PCNA;MET
DisGeNET	Glucocorticoid Receptor Deficiency	1/56	0.1309618198144747	0.2239108648915472	0	0	7.382189239332097	15.00687933540933	NR3C2
DisGeNET	HER2 gene amplification	1/56	0.1309618198144747	0.2239108648915472	0	0	7.382189239332097	15.00687933540933	MET
DisGeNET	Holoprosencephaly	1/56	0.1309618198144747	0.2239108648915472	0	0	7.382189239332097	15.00687933540933	PTCH1
DisGeNET	Pituitary-dependent Cushing's disease	1/56	0.1309618198144747	0.2239108648915472	0	0	7.382189239332097	15.00687933540933	PCNA
DisGeNET	Hyperaldosteronism	1/57	0.1331405122852093	0.226510070356637	0	0	7.25	14.618539131965724	NR3C2
DisGeNET	Ameloblastoma	1/57	0.1331405122852093	0.226510070356637	0	0	7.25	14.618539131965724	PTCH1
DisGeNET	Long eyelashes	1/57	0.1331405122852093	0.226510070356637	0	0	7.25	14.618539131965724	SMARCA2
DisGeNET	Malignant neoplasm of colon stage IV	1/57	0.1331405122852093	0.226510070356637	0	0	7.25	14.618539131965724	PCNA
DisGeNET	Necrosis	1/57	0.1331405122852093	0.226510070356637	0	0	7.25	14.618539131965724	DMD
DisGeNET	Carcinoma, Lobular	1/58	0.1353138517398134	0.2290746308981094	0	0	7.122448979591836	14.246025949065045	NFIB
DisGeNET	Large cell carcinoma of lung	1/58	0.1353138517398134	0.2290746308981094	0	0	7.122448979591836	14.246025949065045	WLS
DisGeNET	Maternal oligohydramnios	1/58	0.1353138517398134	0.2290746308981094	0	0	7.122448979591836	14.246025949065045	LIFR
DisGeNET	Nerve Sheath Tumors	1/58	0.1353138517398134	0.2290746308981094	0	0	7.122448979591836	14.246025949065045	SPRY1
DisGeNET	Congenital defects	1/58	0.1353138517398134	0.2290746308981094	0	0	7.122448979591836	14.246025949065045	PTCH1
DisGeNET	Narcolepsy	2/258	0.1359834100026853	0.2299817750291236	0	0	3.205403645833333	6.395493110208526	AK5;ASTN1
DisGeNET	Major Depressive Disorder	3/513	0.1365064428369691	0.2306395694298496	0	0	2.433041301627034	4.845118218209209	MET;VAMP2;NR3C2
DisGeNET	Muscle degeneration	2/259	0.1368321826917819	0.2309265466775771	0	0	3.192769130998703	6.350417954383351	DMD;LIMS2
DisGeNET	Fibromatosis, Aggressive	1/59	0.1374818510452552	0.2309265466775771	0	0	6.999296270232231	13.8884471557023	PCNA
DisGeNET	Urinary Incontinence	1/59	0.1374818510452552	0.2309265466775771	0	0	6.999296270232231	13.8884471557023	HPSE2
DisGeNET	Waddling gait	1/59	0.1374818510452552	0.2309265466775771	0	0	6.999296270232231	13.8884471557023	DMD
DisGeNET	Moderate mental retardation (I.Q. 35-49)	1/59	0.1374818510452552	0.2309265466775771	0	0	6.999296270232231	13.8884471557023	FAM126A
DisGeNET	Conn Syndrome	1/59	0.1374818510452552	0.2309265466775771	0	0	6.999296270232231	13.8884471557023	NR3C2
DisGeNET	Hepatitis A	2/261	0.1385333711760542	0.2324657545588421	0	0	3.1677927927927927	6.261598728808151	PCNA;NR3C2
DisGeNET	Unipolar Depression	3/517	0.1387960718062914	0.2326795745680518	0	0	2.4136103982117727	4.766276005306298	MET;VAMP2;NR3C2
DisGeNET	Endothelial dysfunction	2/262	0.1393857649099962	0.2331929171048262	0	0	3.155448717948718	6.217842946268273	PCNA;NR3C2
DisGeNET	Hypotrichosis	1/60	0.1396445230534406	0.2331929171048262	0	0	6.88031822898651	13.544974303558986	SMARCA2
